,user,red_wine,white_wine,sparkling_wine,rose_wine,content
758,JardinMexican,0,1,0,0,"Have you tried our seafood enchiladas? (3) Monterey Jack cheese enchiladas filled with shrimp and crab in a white wine sauce. Served with white rice, charro beans and sliced avocado. 😍
👉 https://t.co/UcoXMvq98N
.
.
#Sea #Enchiladas #mexicanfood #ElJardinHouston https://t.co/RU8IgyduND"
759,mayusteapot,0,1,0,0,"I cannot believe I made it to 8pm awake. Considering I woke up at 3am for work. I am now going to bed. Any ghosts, ghouls and spirits are welcome, though. There's white wine in the fridge, gingerbread on the table, and apples in the basket by the door. Help yourself."
760,kikkyooo001,0,1,0,0,lil peep - white wine
761,SophieGJSlack,0,1,0,0,Might have a cheeky glass of white wine. Ham &amp; pineapple pizza for dinner tonight. 🤤🤤🤤🤤 https://t.co/qMyiVOWdUF
762,LextheeSag,0,1,0,0,"Good weed , white wine"
763,agofaquaria,0,0,0,0,@DenaliCroissant i drank so much white wine👹
764,tristaneldritch,0,1,0,0,"@LegoLas44941816 @CocoPhilips I'd go red rather than white wine, mayonnaise on certain things, but solid other than that."
765,GayPuglia,0,0,0,0,"@FoodieWineLover A nice dry Italian white with apple acidity and sharpness to cut through the rich fattiness of guanciale, maybe one of these #WeAreInPuglia whites. But we would need to know whether you fried it off in olive oil or butter to start it before choosing which!
#Puglia #wine https://t.co/C7XRNBiGXx"
766,Shevaunne,0,1,0,0,@mtully21 @tomdoorley @Aldi_Ireland Thanks for recommending.  I took a chance on a white wine from @lidl_ireland last week and it was gross imo.  Called Rosario I think.
767,tallymedic,0,1,0,0,@Tom_the_Knowles If you deglazed with white wine it’s 100% his alt acc
768,GeorgePeach1978,0,1,0,0,"@IAmPoliticsGirl ugh, a white wine drinking karen"
769,formulawah,1,0,0,0,"@pierrellis girl i already lost it like 6 times but im like a red wine stain in ur white carpet, u cannot get rid of me"
770,MollyKubwalo,0,0,0,0,"Tiguleni Tu ma converse ta niceee 😊 sizes 37-41 readily available in Lilongwe 🥳 K13,000 for a pair. 
Frame 3, only size 8 remaining,K25,000
🌼All black
🌼Red wine
🌼Black and white 
0888662116 WAP &amp; calls

Retweets are always, always appreciated beautiful people 😊 https://t.co/wqoQNtDFZR"
771,drinks_red_wine,0,0,0,0,@WelshGovernment @charwilliamsOBE What about English white history?
772,DanielleKGrier,0,0,0,0,Shitty white wine...from Tesco...with ice in it https://t.co/bJ5sNa7Fw0
773,Wolf_WhitE_00,0,0,0,0,@GoetheCakarr59 @Emperor_Sheev66 GOD ( Gaunter O'Dimm) BaW (Blood And Wine) HoS ( Hearts of Stone) İlki HoS villain. Son ikisi ek paket.
774,EllenKenny18,0,1,0,0,@CostaCoconuts I think white wine but might have been a lager x
775,Simonelashe,0,1,0,0,"Tonight for dinner I’m cooking Halibut with a lemon &amp; garlic white wine sauce, mashed potatoes, and fresh picked green beans from the farmers market *chefs kiss*"
776,ThePatrickPryor,0,0,0,0,Anytime a white person go on Drink Champs they be on there sipping wine. Whenever rappers go on there them niggas have every strain of weed and alcohol available. ☠️
777,Natlia71526127,0,1,0,0,"Happy non-birthday to me! Setubal, fresh white wine and love! PERFECT 💋🍷😷 https://t.co/IsiIzihzWh"
778,winesofalentejo,0,1,0,0,"White wine and small bites 🧀🥖🍇🍷 

via IG emporiumsante https://t.co/cjlKld8m8L"
779,Winehouseportu1,0,1,0,0,"Roble White Wine has a citrine color, bright and attractive, on the mose if resembles leaf of lemon tree, flavors and citrus, in the mouth it is fresh, balanced, medium.bodied with a persistent finish. 2019 White Wine#winehouseportugal #winelovers #winespo https://t.co/a70d3sP3PI https://t.co/reFO9le17i"
780,extremelychuck,0,0,0,0,"Goddamn, white women love wine"
781,giftsbaskets4,0,0,0,0,"Windwhistle Moscato: Wine Gift Basket $115.19 https://t.co/KqXvKaQOsq Windwhistle red moscato brimming with juicy cherry and raspberry flavors is paired with assortment of Ghirardelli white and milk chocolate with caramel, Italian rosemary crackers, bacon habanero snacks, milk... https://t.co/QaATt1VvBl"
782,amazon_syren,0,1,0,0,"Pumpkin soul cakes + pumkin barley pudding with dried cranberries = in the oven.
I've got candy (and pencil crayons) for trick-or-treaters.
I'm eating a mug full of hearts. I sauteed them in butter, soy sauce, balsamic vinegar, dark maple syrup, and a little white wine.
SO GOOD"
783,kougyokurens,0,0,0,0,"@lenadunham Aren't you the one who sexually assaulted your own sibling for being queer? We don't want you within 10 miles of the pride parade, get buried at a wine and cheese with the other cishet white ladies"
784,katevxo,0,1,0,0,"She mix the red and white wine like the Catalina . She do it
That’s my ballerina 💞🩰🖤 
⚜️
#ballerina #halloween #halloweenweekend #urbanplanet #upbabe #spirithalloween #bellylyrics #belly #xo #happyhalloweekend https://t.co/Y3WJMIUktj"
785,Woodbridge_Wine,1,0,0,0,Why is it always a baking competition and not a who can pour red wine while wearing white without spilling it competition? Now that’s drama.
786,jameshquotes,0,0,0,0,"Only when James’s back hit the brick wall did he realize Matthew had shoved him. It hadn’t been a hard shove, especially one-handed—Matthew was still gripping the neck of his wine bottle with a white-knuckled hand."
787,zool_inutoumaru,0,1,0,0,"About that, white wine and dried squid are also pretty amazing…the fishy smell spreads in my mouth…"
788,Andymil82501902,0,1,0,0,"@David026613701 🤣🤣🤣🤣🤣🤣🤣 do your thing lad enjoy , mine vice is white wine can't get enough of the stuff ,"
789,junedarville,0,1,0,0,"❤️ 𝐎𝐯𝐞𝐧 𝐑𝐨𝐚𝐬𝐭𝐞𝐝 𝐒𝐚𝐥𝐬𝐢𝐟𝐲
❤️ What's your favorite #winter vegetable? Mine: these golden oven roasted salsify, with white wine and lemon! Have you tastes #salsify before?
❤️ 𝐑𝐞𝐜𝐢𝐩𝐞 &gt;&gt; https://t.co/Glju7UrNr2 https://t.co/lCZn06mlZO"
790,Colonalage,0,1,0,0,@AndyMitten The carnival is epic and white wine small fish tapas are incredible
791,theediguy,0,1,0,0,"We will have 2 tables up tonight. Full-size candy bars on one table, and mini cans of red and white wine, beer, and water bottles on the other. Something for everyone in the family."
792,Thirsty_Bert,0,0,0,0,"2020 Drius Chardonnay

🛒 &gt;&gt;&gt; https://t.co/yMOeo3WwRa

Delicious 3.7 star wine from Friuli Isonzo. A Northern Italy White with 7 ratings from the Vivino community.

#AD #wine #redwine #whitewine #whisky https://t.co/6RS0lHS6DF"
793,WineEnthusiast,0,0,0,0,This 'fizzy' wine and soda cocktail has been an iconic symbol since the '70s. Learn the simple recipe here.  https://t.co/2lteDbbE27
794,jhyuncults,0,1,0,0,i hate white wine but ill do that for y
795,joukesp,0,1,0,0,"@saranstm We eat Zeeland (province of NL bordering BE) mussels. I briefly stew in butter: 3 onions, cut in rings, 2 stalks celery, 1 clove garlic, 1/2 chopped carrot + thyme &amp; laurel. Then add the mussels, little P &amp; S, ready bought mussel herbs &amp; 1 glass white wine. 8-10 min."
796,enviousvenus,0,1,0,0,"very much do not feel like going out tonight

I feel more like crying in my shower in full costume while drinking white wine straight from the bottle"
797,TomPicardartist,0,1,0,0,"@bennyjohnson What did they do to you, Benny? Maybe you should have a nice cry over it and then you’ll feel better. May be a little white wine or some afternoon masturbation. Something to make you feel better so you can get over that terrible thing they did to you trying to keep your alive."
798,dicostanzo_j,0,0,0,0,"And I see the beast and the kings of the earth and their armies,having been gathered together to battle against him who sits on upon the White Horse,and against his army,I have mixed a Double portion of the strong wine,if want it Doubled again cheat ."
799,HerrHypnoToad,1,0,0,0,"Life lesson learned. When wearing white and drinking red wine, if the glass is falling, let it go"
800,scar_let_5,0,1,0,0,i drown my sorrows in white wine and feta cheese
801,Sarah12930,0,1,0,0,Layla is a  insurance sales agent that likes Cocktail sauce on their bacon pizza with white wine
802,thirdbrother,0,1,0,0,Okilly Dokilly - White Wine Spritzer (Official Video) https://t.co/hTZjA2pL4Z via @YouTube happy Halloween 🎃
803,Richi0118,0,0,0,0,"Fourteen years ago #Bitcoin white paper was published by Satoshi Nakamoto 🥂

Holding since 2009 - legendary edition from the Money Laundering blueprint on @AsyncArt and @SuperRare 

Can't wait when we get to 1 million and this ages like fine wine https://t.co/zlzTNC17jj"
804,BangkokLife,0,1,0,0,"@BirdieBangkok Scarlet at Pullman G amazing. Just been there. Still get a btl of white wine for 1,100. Taxi across the river a very quick blast."
805,sarahhappydemon,0,1,0,0,@CostaCoconuts White wine
806,BivDaGreat,0,1,0,0,I'ma be fine I'm stronger den white wine
807,bchbaby,0,0,0,0,A White-lined Sphinx Moth (Hummingbird Moth) paid a visit to my Passion Flower vine. @ Paso Robles Wine Country https://t.co/vDmyOSo2oV
808,LiamSherborn,0,1,0,0,"This!!! Simply this. Why is this man not head of the DNC??? He gets that the Democratic party is not about white wine and brie in Georgetown. It is about representing the descendants of sharecroppers in GA. DNC, wake the hell up. And get real. This real!!! https://t.co/HulchDQIco"
809,nikkiAmorton,0,1,0,0,@englishguy thought the same last month sitting in a lounge at 7am watching men in suits swilling white wine.... and like a smidge of jealousy
810,jeansdare,0,0,0,0,"Tiny strap ribbed crop top
Available in peach,nude.white,black,grey,blue,grey,wine and orange 
N4,500 https://t.co/EW8O3Ftw0S"
811,relaxander666,0,1,0,0,"My birfday has begun with getting bombarded in bedge with some incredible gifts from my love @meeeeeeeenz 

The best part of my waking up is shrimp and white wine in my cup! https://t.co/Q7iiqNVl3T"
812,lindaws,0,0,0,0,"@ShelaghFogarty Alcohol, white people’s drug, was used to seduce first nation kids, residential schools, criminal, communion wine is alcoholics in training. No luck in bringing alcohol poison awareness to UK, in denial about the most addictive drug."
813,_everythingsure,0,1,0,0,2 lbs of mussels... thinking tonight bout to be a good one... need to go get some white wine to cook them in during lunch
814,elimakani,0,0,0,0,"GM and HAPPY HALLOWEEN 🎃

Katarina dressed up as a https://t.co/XGqnptg1Au character😆 I think she wears it well! 

Details:
- Ballpoint pen drawing (primarily)
- plus other ink, white charcoal, graphite, coffee &amp; wine
- 9x12 inches (pretty close to A4 size)

@Merrymodz_io https://t.co/sqBnmyfbZM"
815,NicolNavarra2,0,0,0,0,#winelover #wine #red #white #calicedivino #calicedivinobianco #calicevinorosso 🍷 @ Castello Coffee &amp; Mixology https://t.co/AcqBLri54B
816,LylaBrown48,0,0,0,0,"NV Miranda Lambert Crazy Ex-Girlfriend Sweet White 750 ml Wine ZINSDAT

https://t.co/jGKJbjYexw https://t.co/ko21FUaR1Y"
817,KirkHighland,0,1,0,0,"@NPR I know most of your listeners were either too drunk on white wine to remember your narrative, but the internet is forever.  You guys are a running joke."
818,WhiteWineQT,0,1,0,0,'I had days when I would interview the prime minister and then pick up the kids at 3.30': @k8_thornton @fifiglover and @Janegarvey1 on balancing motherhood and careers | Listen to the new White Wine Question Time here https://t.co/WAIOAddfBm https://t.co/yB2l3T6oj6
819,elJefeVK,0,0,0,0,"@JudgeJeanine Always name calling b/c you have nothing useful to say.  My turn:  you're an 82 year old, day drunk who drinks from a wine box &amp; then shouts at old white men on tv in an attempt to be relevant.  Much worse than being 'stupid' or 'clueless.'  Lots of people @foxnews can't stand u."
820,Zipho_Kunene,0,1,0,0,Sweet White wine for dinner💃💃💃
821,perksofryu,0,1,0,0,I think I need another bottle of white wine 😃
822,Ladyhamilton_,0,1,0,0,Nothing like some Pie and a bottle of white wine on Halloween. 🎃 #festival #collegestudents #Halloween
823,FoodBlogCT,0,0,0,0,"Time to wine down for the weekend with The Wolftrap White - crisp &amp; refreshing with hints of yellow apple ﬂavours, honeydew melon, papaya, and poached pear.

Get your bottle here: https://t.co/8RKk7gIwUy

#InVINciple wine shoppe https://t.co/cJXynvmDWq"
824,kaearnah,0,1,0,0,@taylornation13 karma is a cat 🙀 (drinking her white wine lol) #EverybodyIsAGhost #AntiHeroMusicVideo https://t.co/bonShlS8mP
825,BokangVinger,0,1,0,0,I need a VERY cold bottle of white wine
826,rosawritesss,0,1,0,0,Other weak men might find it intimidating. I guess I'm an acquired taste. Like bubbly white wine that makes you smile after the third sip. #DontComeForMe #YouWillNeverCatchMe #FutureHusbandWhereYouAt #LatinasAreBetter
827,Hanacorners,0,0,0,0,Canvas Painting Picture Dining Room Decor Coffee Wine Bead Poster Black White Food Drink Kitchen Wall Art Print Simple https://t.co/hM3qETBS8P
828,bbyybear_,0,1,0,0,"4. 

""Suffering sweet like sickness scarred to a laugh. She's my witness startin' to crack. Something save me free of my past. [...] I wanna be loud like white wine after a glass, warm like the sunshine kissing my back."" https://t.co/O3ZFDaViXQ"
829,Longhouses1,0,0,0,0,"My culinary triumph! When herself returns from the fang-farrier, she feels a little tender, so I roll up the sleeves:
Dental Stew - 1 x SuperMarkt fresh potato &amp; leek soup, pack king prawns, pack mussels, pack assorted sea-food. 2 x cloves garlic. Bottle white wine! It works!"
830,Feline_Shady,0,1,0,0,@ladyaimless1 @_manin_black_ @WombatNShadow now i'm trying to remember first time i got drunk... have vague memories of drinking wine coolers &amp;/or cask white wine at a party &amp; feeling pretty crook
831,WishboneBrewery,0,1,0,0,"We have just been tasting our White wine barrel aged lager, it’s got wood, it’s got some grape, it’s got some tartness and it’s got some dryness from the tannins. This will be coming out of barrel into 30L @KeyKeg next week. If you want a Pin or a Firkin you better say now. https://t.co/R1q0h63Xho"
832,Brooklynartsong,0,0,0,0,"New Song and Wine for The World at War: In Memoriam II, coming up this Friday, November 4 at the First Unitarian Church of Brooklyn.  Mike Brofman and Brian Myer discuss the concert over a bottle of white from wine sponsor, @winesNYC https://t.co/CJ3CubBUx5 https://t.co/sft9fQcKCO"
833,commixquotes,0,1,0,0,"It's white wine in a Wetherspoons 
 Fine dining, with cheap perfume"
834,dietrich15dmm,0,0,0,0,"Wyeast 4021 Dry White/Sparkling Wine Yeast (Formerly named Pasteur Champagne) YTOT7ZL

https://t.co/9GLXZkQWQx https://t.co/sYcRrPpwuv"
835,Winehouseportu1,0,1,0,0,"This Sparkling white wine was made with Bical, Maria Gomes, Arinto and Chardonnay grape varietieshttps://winehouseportugal.com/sparkling/6247-caves-sao-joao-reserva-meio-seco-2016-sparkling-white-wine-convincing-avant-gardism-and-tradition-caves-sao-joao-began-the-creat-560183121 https://t.co/8Q6ZjhCMCx"
836,tinavesic,0,1,0,0,"My trusty yoghurt dough, luxurious white wine and pumpkin filling, and a bit of crunch...
The epitome of the season.

https://t.co/7sZAlIjaMO https://t.co/zhtvkZJEJM"
837,Triixcayy,0,1,0,0,Had 4 shots of vodka and a quarter glass of white wine last night and now I'm currently dying in bed. When my 30s actually get here this should be fun 😒😭🧓🏾
838,GlennDutfield,2,3,0,0,Random question. I have a recipe that calls for red wine vinegar and white wine. I don't have white wine but I do have red so can I swap to red wine and white wine vinegar?
839,FriendlyDiam,0,0,0,0,"Sipping wine with my glamorous shine✨💍

Bride-to-be Elle shows off her stunning engagement ring with a lustrous pear-cut center encircled by a halo of glittering diamonds &amp; diamond studded shank💎✨
Shop Now https://t.co/avJ3dPhxkU https://t.co/5VUkqqChdq"
840,ConservativeRa5,0,1,0,0,@SebGorka What girl. She needs a Midol and a nice big glass of white wine.
841,TenzinMiyu,0,1,1,0,"🇯🇵In the process of making wine that his beloved wife likes, the white wine that happened to be purple color. Sparkling wine and light blue wine are also on sale.🥂 https://t.co/yGXs2AXuxn https://t.co/QQ0wYRIVAG"
842,mkeGingerGal,0,1,0,0,"@themultiplemom Definitely cherries, however I will freeze grapes to put in white wine during the Summer."
843,DeadBeatRecords,1,0,0,0,"Gasolheads- Red Wine and White Russians 10"" in stock now: https://t.co/0SAJcRIqRX .   #gasolheads #deadbeatrecords #deadbeatrecordsmailorder #deadbeatrecordsandmailorder https://t.co/k8EFQf6UKt"
844,cimbalyn,0,0,0,0,Pretty White Flowers Wine Label https://t.co/lpyq5KITbZ via @zazzle
845,leeyamightes,0,0,0,0,@stephwilkens I actually have some Tennessee Mountainview winery white Muscadine wine. It’s really good to.great for relaxing and using for sacrament but yep it should have no shoulders or at least low shoulders but  guess no all bottles of wine go by shoulders. How you like your shoulders ? https://t.co/mQcuiND2xm
846,goni_sma,0,0,0,0,@Paula_White No wine never drink
847,poetrycoveradio,0,1,0,0,#NowPlaying Sophie Scarlette - White Wine
848,VinhoFacts,0,1,0,0,"Glassware for Champagne

Champagne flutes are going out of fashion. The reason is because it’s narrow aperture doesn’t allow you to experience the vast range of aromas. Thats why is better served in a white wine glass or tulip glass.

#champagne #winelover #riedel #somm #france"
849,Febriyad,0,1,0,0,midnights eve…don’t forget to leave out white wine with ice and chai cookies for taylor swift
850,sunitarora,0,1,0,0,. @thetimes has a 2-page extract from a biography on Liz Truss... double espressos and white wine was the secret of her energy while on the road as trade secretary 3 years ago! https://t.co/H4sqJvdrST
851,andrea__roddy,0,1,0,0,justan pouring a bag of white wine in all of our faces saturday https://t.co/zzTsLCiz1n
852,_sinamen,0,1,0,0,"Good weed, white wine."
853,Game_Stores,0,0,0,0,Keep it chill. Get 15% off any red or white 750 ml wine at Game Liquor every Tuesday. Shop in-store. Drink responsibly.🔞 #GotGame. Ts and Cs apply: https://t.co/1XrqQ1biF3 https://t.co/JHTg4CK96e
854,DrostdyHofSA,0,0,0,0,@_Tshenolo Which wine do you enjoy most? Is it Red or White wine?
855,fairblackgirl_,0,1,0,0,"And then get railed on the balcony of my hotel room, drink white wine, eat some more"
856,Pvineyards,0,0,0,0,"The Kaputt white was born “by chance”. The wine was a success, and it was quickly followed by a Palhete and a Orange Wine. So, the Kaputt brand became a brand of “experiences”. Unparalleled wines that are true experiences! Check out here: https://t.co/2Zwfn5PjEQ https://t.co/WEPjLMagAq"
857,Rhiannaraven,0,0,0,0,I forgot I have a halloween party with the rich white people tonight. i LOVE free wine!! https://t.co/3xML2yF3yB
858,KashewarRecipes,0,0,0,0,"The cupcake turns out to be airy, fragrant and very beautiful in the context, since one of the layers contains cocoa powder. Wine for cupcake is better to take white and fragrant.
#recipe #food #Cupcake #Cocoa #Nuts #Bakery  #kashewar #kashewarrecipes
https://t.co/VaIam5eo6F"
859,luxxxio8,0,0,0,0,"be witches for Halloween,” the white haired male said, sipping his glass of wine as he waited for his victims to take the bait. 

“If this is some smart remark about our personalities-“ Al Haitham met Cyno’s gaze with a challenging look. The two were known to"
860,HArleysmazeHA,0,0,0,0,I really wish I could of come across Elliot Rodger since we live around the same town! I'd b willing to date him or just b his friend to comfort him or I could of been his practice gf. I kno he preferred beautiful hot rich white girls. He's stake&amp;wine while I'm jus burgers &amp;fries
861,BucksCitizen,0,0,0,0,"@joefattorini Got my first bottle of Canary Islands wine. A white. Awaiting an on order bottle of red from a superb NJ [USA] bottle shop. TY! for the Wine Show episode featuring that unique - as they all are - ""terroir""!"
862,brendamcdnot56,0,0,0,0,@CostaCoconuts I'm currently sitting with a white wine!
863,nanozitonsa,0,0,0,0,"@Jex1Crystal mine is the scariest thing i could think of...

a bottle of wine.

    BEING GIVEN TO A WHITE WOMAN!"
864,CATACLLYSMIIC,0,1,0,0,"and the beer i had for breakfast was a box of cheap white wine
and the boom box on my shoulder was a box of clementines"
865,axadletm,0,1,0,0,#Latest : Black South Africans once enter white wine only By axadle https://t.co/uL5b7lQXjI... https://t.co/tu0AoZk69O
866,scar_let_5,0,1,0,0,bro white wine slays
867,BucksCitizen,0,0,0,0,@EricAsimov @HirokoTabuchi PS: Have bought my first bottle of Canary Islands wine! A white. Awaiting an on order bottle of a red which my NJ bottle shop owner informs me will have a unique aroma &amp; taste! Any thoughts?
868,arynbot,0,1,0,0,"it's white wine in a wetherspoons, it's fine dining with cheap perfume, it's country walks down the motorway, how many drugs have you done today?"
869,boundill,0,1,0,0,White wine taste like piss
870,JimmyMonsieur,0,1,0,0,@chrisgreybrexit Did you see the list of her travel requirements which included a bottle of white wine in her room.  For one person!  That is significant!  Is there an issue with booze?
871,AviationABC,0,1,0,0,"@AgentLeonV3 Song of Johnny Cash comes to mind, Sunday morning coming down, when reading Fox things. Just replace beer with white wine."
872,LRoordaLaw,0,1,0,0,"@PasquetLuca @juliettemm If it's gonna be white wine I'll take an Alsatian Pinot Gris or alternatively a Pouilly-Fumé, depending on what was for dinner and on the temperature."
873,jcm247,0,1,0,0,@CostaCoconuts White wine and lemonade
874,BPeregrinos,0,1,0,0,Galicia's Rias Baixas is a very good white wine for seafood. #CaminodeSantiago
875,michaelwhite,0,1,0,0,"Truss whackiness : this Sun Times extract from new Truss biog is too long to photo. But if you can access it it’s seriously troubling that she was ever Foreign sec, let alone her brief promotion: coffee, white wine, erratic conduct, rudeness  and selfies  https://t.co/jclAPb4pzy"
876,JFU2IE,0,1,0,0,"Good morning.

Question for insecure racists:

How much white wine could a white whiner whine if white whiners could whine white wine?

#MoronsOfMonday 
#MondayThoughts"
877,phillipdexter,1,0,0,0,"@mbalimcdust Come to CT, Princess! We offer superior service. With a choice of white or red wine (including non-alcoholic for the breast feeding Moms!) and this from the official opposition, nogal!"
878,VThompsonywo,1,0,0,0,"Red Wine Glasses Crystal Hand Blown, Premium Crystal Wine Glasses- 15 oz, Thin Rim, Long Stem, Perfect for Red or White, Dail FAOGCIJ

https://t.co/7zdKXs19Oq"
879,DioBrandoOnTwt,0,1,0,0,@warwick2292 White wine idk
880,InfluenceNot,0,1,0,0,@Tierno158 We have a neighbor who puts out Dixie cups with red and white wine for parents taking kids on their rounds. 👍
881,kundegppo,0,0,0,0,"2016 Wagner Vineyards Riesling Ice 375 mL White Dessert Wine E0XQC8Z

https://t.co/XfQIFoBcjF https://t.co/ZqMmWnijy2"
882,TaniaAlcor,0,1,0,0,"@tucusitoel1 @BarbieNana77 Yep, one of my cats did this with the remains of a bottle of white wine once. Became TT for the remainder of his years."
883,Kongduino,0,1,0,0,"@AkiretaHK Not a big white wine fan except for a couple, mostly Graves, oh and a St Emilion blanc (doesn't exist, they're just Bordeaux Blanc AOC). But as a sales guy I liked the wines my clients liked 😆
Personally? Distill that crap and make Cognac with it... 😅🤣"
884,DieDagbreker,0,1,0,0,"@Dalmatian7771 I move to second that notion. 
A complete shutdown of white wine until this matter has been concluded."
885,FrancisHarrod1,0,1,0,0,"We were on our second bottle of white wine, I believe."
886,50dw50,0,1,0,0,"@hairymetalhead White wine , Saturday!"
887,thiel77xxy,0,0,0,0,"Holland House Cook Wine White, 16 oz ZVRJZCJ

https://t.co/ohtab62O7Q"
888,RobinaWills,0,1,0,0,@CostaCoconuts White wine. xxx
889,Dalmatian7771,0,1,0,0,"@Heckitty As a South African I would to apologize for white, middle-aged, leftist, Capetonian women. We propose a complete shut-down of white wine until we understand what's going on here."
890,IJohansent,0,1,0,0,"@KuntyKinkster @saintdoII It's fun to see all the self absorbed entitled  women who liked your reply. They'll end their subscription to life after drinking a bottle of feminist sourced white wine and pills. At least their rescue terriers last meal of eyeballs, nose and lips will be salted with their tears"
891,magsiefraeinve1,0,1,0,0,@_HenryBolton I'm actually trying to see the point of this item. So she wants a big espresso and she's fond of a bit of white wine. Who cares?
892,theyeezybot,0,1,0,0,"uh, black girl sippin white wine
Put my fist in her like a civil rights sign"
893,MICHAEL09247578,0,1,0,0,@CostaCoconuts White wine
894,PaulineGrierso1,0,1,0,0,"@cosmicpinot @The_AWRI @timminchin Sniffing white wine in the sun  for a special Xmas Episode?
Big fans of The Infinite Monkey Cage so looking forward to this!"
895,NingxiaCN,1,1,0,0,"#Ningxia wines debut at @UN event!

Thirteen kinds of dry red wine &amp; white wine produced in the eastern foothills of Helan Mountain in Ningxia wowed guests at a reception held by the @UNinChina to celebrate the 77th #UnitedNationsDay. #MajorIndustriesinNingxia #NingxiaSpecialties https://t.co/DThzLPfou3"
896,sweettea19990,0,1,0,0,"My Fettucine with truffle, mixed Mushroom (brown, swiss, porcini) formaggio sauce (parmigiano reggiano, pecorino, fontina &amp; Mozarella) , ... cooked with white wine, herbs, garlic to a velvetty perfection 🤤

Oh Im good
#Mondaycooking
#Thatbitch
#Stillthatbitch https://t.co/ri5WwQibDR"
897,IRGRL,0,0,0,0,"New in my shop! Cute Xmas wine charms! 
https://t.co/Ee5PeerZ5b"
898,vianneyjohns,0,1,0,0,"@mopres08 Be specific, where, and if you're serious, I can come with a bottle of red or white wine."
899,gepocock,1,0,0,0,"@JoeJackFitz @TempleDietitian I keep away from white bread, sweets, pastry cakes biscuits etc. I keep a record of my blood sugars with a googledoc &amp; I try to keep my bs levels around 6-9. I do drink red wine but I keep my weight down. I’m trying to reduce my insulin gradually. I do my best."
900,Mrcspies,0,0,0,0,@SeamusBlackley Made virtually identical but using pork stock from roast pork. Finished with freshly chopped curly parsley. Ground white pepper and salt to taste. (No wine) https://t.co/fCRc3OIL36
901,laneyupthehill,0,1,0,0,@CostaCoconuts White wine
902,DbMockup,0,1,0,0,Antique Green Glass White Wine Bottle Mockup https://t.co/2Si4xmJgUx
903,jimmysgyros,0,2,0,0,"Champagne instead of white wine for cooking?
Champagne or sparkling whites are a delicious and decadent substitute, and the bubbles will cook off along the way. 

For something in between, consider a bottle of lightly colored rosé, a very lovely light substitute for white wine."
904,JohnRHinton2,0,0,0,0,"a ceremony to bind our souls
long stem rose
white petals died to rust
left hands, the closest to our heart
grasp the piercing thorns
your hand atop mine, bleeding warm
as our crimsons mix
i collect a droplet, place it upon your lips
and then our kiss
as we drink the uniting wine"
905,hourlygrocery,0,1,0,0,"GROCERY LIST: 
3 cherries
white wine
almonds
tomato sauce
frosting"
906,riverstyxbot,0,1,0,0,"“Unlike you, I do not have a tragic backstory to tell over white wine and the apocalypse.“"
907,AwitchW,1,1,0,0,"White wine and Red wine 🥂🍷

 #HOWEAWARDS2022xDMD https://t.co/UBfaN6qRiq"
908,Ebby_Wine,0,0,0,0,Where can i get a simple white kiddies dress ? Please plug me🙏🏾 i really need it
909,howstainsout,2,0,0,0,"How to get red wine out of a white shirt? Visit Howstainsout to learn the best way to remove red wine stains from your clothing.
https://t.co/wqGIKqS4mz"
910,howstainsout,2,0,0,0,"How to get red wine off a white wall - Howstainsout - From the must-have keywords, it is clear that the blog is about removing red wine stains from a white wall.
https://t.co/QwPYQ6axvD"
911,JulieRo06934046,0,0,0,0,@JenniferHush1 @QueenInCali1 Yes it’s hard to tell the date as she was wearing that white T-shirt over multiple days as it got grubby down the front. Like when you don’t put tissue over your chest to stop your makeup going on your clothes. esp white! It had wine stains I believe but not a single dot of blood
912,shiyJake,0,1,0,0,"time for Jake's day, in this enlog I will appear you how to create a keychain hand craft, I learned to form it and it was so much fun. other than that I also drank white wine for the first time. the taste was exceptionally astonishing . | https://t.co/LUl6THzJrR. https://t.co/trMINQZ8Wk"
913,ggkuhnle,0,0,0,0,"@mathewjowens It's important! We once got an expenses claim rejected because we did not choose the cheapest wine on the menu - there was one £0.5 cheaper. [It was white instead of red, and the wine menu was about 100 bottles, arranged by type and not price.]"
914,PinJiuHou,0,0,0,0,"# 2007 Le Cheval Fou Hermitage Blanc

🛒 &gt;&gt;&gt; https://t.co/73ts31kITU

Delicious 4.2 star wine from Hermitage. A Northern Rhône White with 2 ratings from the Vivino community.

#AD #wine #redwine #whitewine #whisky #葡萄酒 https://t.co/IOpZgjpKge"
915,susiemagoo,0,1,0,0,"Carrots could be sauteed in a pan, with olive oil, white wine deglaze, pepper, separate from or before the onion &amp; garlic, as carrots take longer. Roasting is convenient."
916,tomhagan88,0,0,0,0,"Our big boy we own a little share in goes round in R2 White Marlin with ⁦@GaiWaterhouse1⁩ @FlemingtonVRC⁩ tmw. We said to the kids we can go to HQ for we can go on a mini holiday to Pokolbin, taste some wine &amp; test out the waterpark! Dad lost but had a terrific day one! https://t.co/LMNR44D2xJ"
917,FrankRibbit,0,2,0,0,https://t.co/JQVBFJ5Eye https://t.co/d7TSCrkT7g Fine White Wine Ring With Over 2.5 Carats Of White Topaz #BradfordExchange #WomensRings Fine White Wine Ring With Over 2.5 Carats Of ... https://t.co/r83xKG5weE
