,user,red_wine,white_wine,sparkling_wine,rose_wine,content
128,Deetlefs_Wine,0,0,0,1,"Deetlefs wine of the day - Stonecross Pinotage Rosé 2022

100% Pinotage.

Awards:
Gilbert &amp; Gaillard International Wine Awards 2022 – Gold Rosé Wine and Spirits Challenge 2022 - Gold

https://t.co/UTpaKVOyEc
Free delivery in SA https://t.co/zYy8dN18oR"
129,lovedarlouk,0,1,0,0,"🍽️ Rose &amp; Lime Indian Dining are extending their Darlington Restaurant Week offer

🥘 Enjoy a glass of house red or white wine or a small bottle of Cobra, along with a starter and a main dish, rice or naan for £18.95

📞 Bookings: 01325 355824

Menu ➡️ https://t.co/TSR2kz6vrD https://t.co/dD6yOEX7nb"
130,padkiki_zpt,0,0,0,0,"Etude Play Color Eyes Rose Wine - 290บาท
Clio Pro Eye Palette 08 Into Lace - 450บาท
A'pieu water light tint Rd03 - 120บาท
Rom&amp;nd Juicy Lasting Tint 07 Jujube - 120บาท
Oh My Tint 03/08/09 - แท่งละ40บาท
4u2 Heart Dance V52/W39 - แท่งละ40บาท"
131,bellescharms,0,0,0,0,"Rose wine glass charms #Birthday #christmas #earlybiz #MHHSBD 
https://t.co/CdqggSst9r https://t.co/sPLWqllXv7"
132,treasure4ade,1,0,0,0,"For your wholesale supply of this great brand of wine. ""Alexander the great"", 'LA Reservia red wine and rose wine' at promo price..... You can tweet me for your location and you will get it delivered to you ASAP..... FOr your events and club house, you can't beat the thirst https://t.co/hFYy1aZwgZ"
133,BrandAlertPro,0,0,0,0,7.6″ Marked Chinese Famille Rose Porcelain Gilt Flower Handle Wine Pot Flagon via @eBay #eBay🇺🇸 https://t.co/ktdwxJOrN7
134,WillaPa18167439,0,0,0,0,"POP the Champagne Mini Champagne Bottle Labels ● SET of 12 ● Blush Rose Bachelorette Party Mini Wine Labels, Bridal Shower Br RVYXVAR

https://t.co/8xfUdG5k89 https://t.co/I49EDhr8Bw"
135,barb2dabone,1,0,0,0,"Listening to @MariahScientist just puts me in a real vibe , like lights off, lit candles, glass of red wine, rose petals, getting oiled up &amp; den dzicked dzown kinda vibe"
136,JAFoodandDrink,0,0,0,0,"@selectbrandsja brought BUBBLES with some delicious wine cocktails like their cotton candy rose that made the perfect sweet treat to pair with some bold flavours!

#Picante2022 #JFDF2022 #FlavourVibesKingston https://t.co/CvYFFuTyMY"
137,ababygaylor,0,0,0,0,Paris to me supports the theory that Taylor has been in relationships with women. I’d like to think that Maroon and Paris have the same muse. The nod to cheap wine feels like a direct callback to your roommates cheap screw top rose.
138,Mandy_the_Pants,0,0,0,0,This just in: Local area girl gifted bottle of Rose wine. Proceeds to drink it all in one night. -w-
139,BarntlyE,0,1,0,0,"@RealTalkFadzie and 6 usd from 2 bottles and more 7%AC*

*1 litre Pink Lady Sweet Rose 9% AC 3.50usd*

*1 litre Lekker Ou Jan white wine 10% AC 3.50 usd

*Our location is cnr Julius Nyerere and Robson Manyika shop is next to M G stationary yakanzi kango panze opposite chicken inn or open house"
140,BarntlyE,0,0,0,0,"@RealTalkFadzie *Raunquindlique lips dry red 4.50 usd wholesale and 5 usd each 12.5% AC*

*Van Loveren sauvignon blanc/Chardonnay white 4.50 usd from 3 bottles wholesale and 5 usd each* *All white wines have AC from 12/13%*
 
*Lady Penguin Cuvee Rose sparkling wine/champagne 7 usd each and"
141,AdamlBuyinza,0,0,0,0,"@FrankGashumba I personally compare @HEBobiwine to freedom fighters like @kizzabesigye1 .
Bobi wine rose from grass to Grace and truth is many Ugandans adores bobi wine..Honestly bobi wine is a huge force and @NRMOnline must find ways to combat household poverty and create jobs for youth.."
142,everlovelyjules,0,1,0,0,do u even age white wine i have no idea i exclusively drink the cheapest screw top rosé 💀
143,Poseidon224,0,0,0,0,"Byakuya bankai so cold I feel like every time he call it out a bad bitch in the living world magically gets plum wine and a charcuterie board dropped in her dining area…lit candles, a drawn bubble batch with a fully charged rose 😏 when he call it twice #BLEACHTYBW https://t.co/wbUM7QHvPI"
144,MyOwnRelease13,0,0,0,0,"All I want to do is hold it
Not an it the enigma
Your worst/best stigma

Keeping me on my toes
That bottle of wine
Reminds me of a rose
Sweet wine so long ago
When I take one sip
I do put on a show

#Love"
145,ohsoyoubrittany,0,0,0,0,I love my little rose wine glass Yolonda got me. Wish I had it 6 months earlier tho lol
146,Jenavieve_Rose,0,0,0,0,"I’m sad so I’m drinking wine, eating chocolate, and watching procedural crime dramas. I don’t know if I could be a more stereotypical woman if I tried. https://t.co/jtEIR9Q3Mr"
147,Winehouseportu1,0,0,0,1,"Conde Vimioso Colheita Rosé Wine  presents pink crystal clear wine. Intense aromas, red fruits, fine and elegant. Smooth, fresh, and with complexity in the mouth. Great harmony with a good long finish.
 Vimioso Colheita 2020 Rosé Wine#winehouseportugal #wi https://t.co/cwGN0FJmde https://t.co/EK6AhGZdRY"
148,madlovertd,0,0,0,0,"“Your roommates cheap-ass screw top rose, that’s how” I sing as I pour a glass of wine from my big ol’ box #MidnightsTS @taylorswift13"
149,edenaubergine,0,0,0,0,In the future instead of wine moms with wine glasses that say rosé every day there r gonna b weed moms with rolling trays that say sativa diva
150,Moldiraspberri,0,0,0,0,just made a mixture of rose wine and club soda https://t.co/Y3NWGLMwtj
151,wolfalicelyrics,0,0,0,0,"I sip my wine from a plastic cup
Throw stones in to another
While the sun heats up my liquid rose
And it shines the same fine colour"
152,KCTesterman,0,0,0,0,Axl Rose with a blood bag of wine! #HappyHalloween https://t.co/9uYVqfwi1H
153,OfSpiritBound,0,0,0,0,“I’ve never been a fan of wine. Rose got me to try some while we were away…she enjoyed it. I didn’t so much.” https://t.co/OnX5yfRBzT
154,WesternRoadsFed,0,0,0,0,"Taking the 3 girls for a walk this morning around the farm.

Whilst last night, I “volunteered” to help save the contents of the Wine Cellar when the water table rose again https://t.co/AR93VuDkwO"
155,sinnhope,0,0,0,0,"sj chuckles at his comment, but doesn’t do much else to let jm know he heard it. they walk into the suite and take a look around. 

on one side of the suite there’s a table with a bottle of wine, two wine glasses and a congratulatory note surrounded by red rose petals."
156,british_gunner,0,0,0,0,"@dearsley_ @Schtubbig @jackcoyss @Lilywhite_Rose You creep me out too much to even get into any  banter with 

Terrifying 

Also get your mum to put the wine down and to do some cleaning that mirror is filthy https://t.co/hS4BZFzJ8G"
157,ShabVintique,0,0,0,0,"Chianti, Wine, Rose Gold, Blush Wedding Decor, Country Barn Wedding, Boho Chic Wedding Decor https://t.co/K3JrLYBSRU #Handmade #weddingdetails #Luxurywedding #Bridalshower #VowRenewal https://t.co/rFpNBRIA05"
158,lezetarian,0,0,0,0,Yup and I take myself on dates too with a rose petal trail to a bubble bath with wine 😌 since nobody ever done it for me https://t.co/WSePln8QKk
159,DFrontlineRadio,0,0,0,0,Dj Private Ryan x Melly Rose - Wine Up Yuh Waist
160,ShabVintique,0,0,0,0,Confetti...Grab some and get ready to throw on the happy couple! Wine Navy Blue Ivory Gold mix of 50 Pcs satin flower petals for wedding decor rose petals artificial flower petals only at $16.25 on https://t.co/pVRYErVlyH Hurry. #decor #wedding https://t.co/h9Hlymq1ge
161,BlarneyBismarck,0,0,0,0,"Wine Not Monday? 1/2 price bottles of House wines all day! Cabernet, Merlot, Chardonnay, Moscato &amp; Rose'. https://t.co/0XPk0gIOLS"
162,Sian2610,0,0,0,0,"@BenthicOrganism @SiannaDit The strangest thing is, I am genuinely disgusted by things I used to genuinely enjoy. It's like when you drink so much rosé as a teenager, you're sick of it, and have to stick to red or white for the foreseeable future. I would never order a pink wine now."
163,DracoFireRegina,0,0,0,0,"@BREAKCOLESBONES - lieu of illuminating such a light, she merely slid off the edge of the bed and rose to her petite height, gazing up at Ser Harwin as she closed the distance to him—her sweet wine still in hand even if she paused before her frame could meet -"
164,WineByKari,0,0,0,0,"⁣Fun Fact: Paso Robles is the largest wine region in California. There are over 200 wineries to explore. Have you been to Paso Robles?⠀
⠀
WBK WINE CLUB OCTOBER⠀
Theme: Wine pairing with red chili⠀
⠀
Fourth wine: Cherry House Rosé⠀
Vintage: 2021⠀
… https://t.co/oVB1WNMqXy https://t.co/KNNsCfxk30"
165,c_s_ruhland,1,0,0,0,"@LarsKjoller @ianl_1974 @sixtwistsfbgtx In Champagne, the reference to blended for a rosé means adding still red wine."
166,curd_l,0,0,0,0,"Excited to share this item from my #etsy shop: Rose bouquet - wine glass. Can be personalised.  Wedding, birthday, anniversary Christmas gift https://t.co/pB3DKJ3vit https://t.co/uQ0giaIrEr"
167,WinerySmith,0,0,0,0,"Happy #Halloween from Smith-Madrone! You may be surprised but we are forgoing the traditional halloween chocolate &amp; #wine pairing and instead switching it up with our #Riesling &amp; Rosé!⁣
⁣
Sour candy + 2017 Riesling⁣
Fruity candy + 2021 #Rosé

Delicious!

#napa #sthelena https://t.co/Vtd8qyE06C"
168,madsxj1,1,0,0,0,"i have 3 bottles of prosecco, 2 bottles of rose and a bottle of red wine in my fridge right now and no friends !!"
169,AJRG1980,0,0,0,0,@AvonandsomerRob Rose wine. I'm gagging now thinking of it while typing
170,DavidMMorton0,0,0,0,0,And we’re off with a sparkling rose at the wine society!  👍🍷. Cold and dark tonight so a good excuse!  😊 #IWAS https://t.co/EVb3hub2x3
171,sanspeurscot,0,0,0,0,@AvonandsomerRob Rose wine 🤢
172,CharlesRoseWine,0,0,0,0,"#Sparkling #PinotGrigio #Rose #wine! Notes of tropical fruits &amp; light bubbles.

Buy online: https://t.co/hejDA0hmNP https://t.co/YQf3j4oZ1X"
173,shnixt,0,0,0,0,"@mylifeismp @Nnattawin1 @milephakphum Apo: Would you mind,if I clean you with rose petals and wine..."
174,CHCLA6779,0,1,0,0,"@Canaansdad1987 Anything you like. I like well chilled very dry white wine (Chenin Blanc, Pinot Grigio, ever a dry rose). Or a rich dry Cabernet. But whatever you like, or you think your guests like, will be welcome."
175,dragomaster2149,0,0,0,0,"Fun fact: I came up with most of this year's skeleton in the tub ideas.

The rose was my favorite part. Felt he was incomplete with just the glass and wine bottle, wanted him to be all prepped up for his date with his werewolf boyfriend. https://t.co/G2gUnEjk7N"
176,Local913,0,0,0,0,"“140 tasters with a range of wine expertise were asked to rate a pour. After hearing the sound of a cork popping, their quality ratings went up 15% and their celebratory ratings rose 20%—even though they were drinking the exact same sparkling.” https://t.co/byUpw0LvtJ"
177,shape_bot,0,0,0,0,"The proud rose square came on the plain paper. Then eleven squares and a rectangle joined, covered by wine."
178,Desiree_Ahgudo,0,0,0,0,"Off the charts would be rose wine, not Sangria or Merlot, take your pick!😖😖😖 https://t.co/Z6u12JTxbB"
179,mahoor116,0,0,0,0,"@MaurilioVitto @LunaLeso @ANNAMAMARIABIA1 @aiaggaia @govi47 @Blackskorpion4 @ACmcoppola @MariaGiuliaDelf @EmmaBoh10 @CodiceQ @carolinasanter1 @340Numero @Rosa_dEss @Andrea_V_73 Come so the rose we may spread, and, let wine into the goblet flow.
The roof of the sky we may cleave; and a new way seek more aglow.
If an army, the shedder of lovers' blood, raise 🙏 Song lyrics for the stars of the beautiful Mazandaran sky of Iran Have a peaceful night🙏 https://t.co/aHj5WBkM2G"
180,Wine_Charlie,0,0,0,0,"@MiseryMind_crea @GeneralBats Rose thanks so much to you too for this amazing book and everyone who was involved in this project 🫶🏻🫶🏻🫶🏻... 
#Switches 
#MotherlandFortSalem 
#MotherlandFortSalem4 
#SaveMotherlandFortSalem"
181,ap__ap__ap__ap_,0,0,0,0,"Boyf’s house made a family style dinny last night of stuffed pork roast, roasted fall veggies + apples, pumpkin alfredo, apple cider, mulled wine, and rose jam ice cream and I will daydream about it for the rest of my life"
182,DymoltWines,0,0,0,0,"Find the perfect gift with our highly sought collection.

https://t.co/WVwqnmXMbj 
_____________________________________
#craftedcandyfloss #no_more_boring_drinks #dymoltfamilywines #crystalsip_rose_the_day_away #wine_me_up_and_watch_me_go #beautyplug #businessoverwine #dymolt... https://t.co/vaNBtrQZQ1"
183,vinography,0,0,0,0,Photographer George Rose sees the wine world in color. Vinography Images: All The Colors https://t.co/LknLsILgtj via @vinography
184,DrinkwellUk,0,0,0,0,"Get a FREE bottle of @Traceswine Rosé when you spend over £100 at DrinkWell PLUS you will get FREE Delivery! 

#picoftheday #wine #happy #follow #health #betterforyou #lifestyle #heathlylife #drinkwell #alcohol #happyplace #fitness #instadaily #smile #photo #love #rosé #traces https://t.co/hQmUXKqWjo"
185,notyourmommylol,0,0,0,0,"wine,rose and cigarettes https://t.co/jAbV5xlwrM"
186,Wiley941,0,0,0,0,"Love Noir California Rose Wine 750 mL XI16BNK

https://t.co/EtCjBamhP7 https://t.co/hwW5V2iUTc"
187,shape_bot,0,0,0,0,"The ordinary rose square came on the plain paper. Then eight triangles joined, covered by wine."
188,PedernalesWine,0,0,0,0,"Happy Halloween! Here are some wine and candy pairings Julie did with our Wine Club members yesterday. You may want to try this at home. 

Here are the results: Stonewall Glogg with regular M&amp;Ms, OTM Rose with peanut M&amp;Ms, Cuvée 1853 with Snickers, and KO 2014 with Twix.
#txwine https://t.co/GZoE28RmZi"
189,ImWithAlaska,0,0,0,0,"Maroon:

""Your roommate's cheap-ass screw-top rosé, that's how""

""The burgundy on my t-shirt // When you splashed your wine into me""

Question...?:

""It was one drink after another""

Mastermind:

""And the liquor in our cocktails"""
190,shape_bot,0,0,0,0,"The royal rose square came on the plain paper. Then eighty-eight dots joined, covered by wine."
191,PamRoseAuction,0,0,0,0,"Bidding Ends Tomorrow, Tuesday, November 1 at 10 am! Dodge Durango, Chevrolet Equinox, Back Hoe, ATV, Motorcycles, Tools, Wine, Furniture, Decor, Household at 4269 CR 1, Swanton and 22 E Colony, Waterville - Online Court Ordered Auction at https://t.co/RppNAvhxuX https://t.co/018stBy5TD"
192,AliceLynTaylor,0,0,0,0,"@CALLSIGND00M Alice took a few sips from her glass of wine before she set down the glass and extended her hand to rest it on top of Jack's. Her dainty fingers gently curled around his and she looked at him adoringly.

""You know what I've been thinking, Rose?"" She asked with charming (cont.)"
193,hourlynero,0,0,0,1,SSR - Serving a Blessing of Rosé Wine https://t.co/ugWDVftR0f
194,itsleslooo,0,0,0,0,"@Charmer_Aria Christopher: midnight or royal blue
Lee Know: a sorta wine color
Binnie: rose gold/gold
Hyunjinnie: Burgundy 
Han: an emerald color
Felix: amber 
Seungmin: magenta 
Yang Jeongin: apricot orange

Dude it's 6am I'm suppose to be asleep but I put sm thought into this lmfaoo 👁👄👁‼️"
195,Winehouseportu1,0,0,0,0,"Casa de Sabicos Graça Rose Wine has open salmon colour, with a very fruity aroma, intense apricot to almond kernels arome, that is very persistent. On the mouth is soft and unctous, the fruits became more evidents and the acidity evolves at the same time.  https://t.co/l0CZs8AeLl https://t.co/H9yGtPsE2Y"
196,craigiescience,0,0,0,0,"Meet the suspects pt 1.....
1. Dr Kell with the lead pipe?
2. Mrs Peacock with the spanner?
3. Dr Rose with the Wine Bottle?
4. Miss Scarlet with the candlestick? https://t.co/L256VcjDJS"
197,BillyMu95956577,0,0,0,0,"@mjs2022121272 @MailOnline Family time, Christmas music, decorations, few glasses of rose wine with a couple of presents , lovely meals"
198,Winehouseportu1,0,0,0,0,Casa Américo Rosé is a wine with a smooth salmon color and an intense aroma of fresh red currant and raspberry fruit. In the mouth it is balanced with lively acidity and a refreshing finishhttps://winehouseportugal.com/dao-wines/9780-casa-americo-2019-rose-wine.htmlCasa Américo 2 https://t.co/8LpA572IIT
199,shape_bot,0,0,0,0,"The soft rose square came on the plain paper. Then eleven squares and a rectangle joined, covered by wine."
200,conveniencetalk,0,0,0,0,"BRAND UPDATE❗
-
PAINT THE TOWN WITH 'BINK’ ROSÉ &amp; CHARDONNAY

BINK Wines, the new wine brand from @AccoladeWines, expands its collection of contemporary wines with new Rosé and Chardonnay editions.

READ MORE: https://t.co/vzJk0uFEuO

 #wine #bink #accolade #food #shoplocal"
201,CharlesRoseWine,0,0,0,0,"Bardolino Chiaretto #Rose, refreshingly dry #wine, fruity notes &amp; floral finish

Buy online: https://t.co/NfeD4w30kT https://t.co/HGuhhxEPjE"
202,DYvineyards,0,0,0,0,"Last minute pumpkin (&amp; a bottle of rosé) at @BrockleyStores 🎃 

#wine #food #deli #englishwine #pumpkin #halloween #somerset #northsomerset #brockley #backwell #bristol #rosé #drink https://t.co/l3ALoUjOaQ"
