,user,red_wine,white_wine,sparkling_wine,rose_wine,content
833,Chicmaxonline1,0,0,0,0,"Check out this product 😍 PYJTRL Men's Autumn Winter Velvet Wine Red Fashion Leisure Suit Jacket... 😍 
by Chic max starting at $70.70. 
Show now 👉👉 https://t.co/a9C2ZFdvRO https://t.co/e1Y19soogS"
834,ExplorWineGlass,0,0,0,0,@wineworldnews @VinePair @winewankers @amylieberfarb @damewine @LizPalmer_Wine @talkavino @WSETglobal @TheWineCruUK @thewinetattoo @TheWineTeller Cab Franc should always be on the red carpet!
835,KDHltd,0,0,0,0,"The new wine cooler range from Bosch features two different temperature zones. Meaning you can finally store both your red and your white wines in one place – and experience your wine collection in a whole new way🍷

Learn more at Kitchen Design House.

#KitchenDesignHouse #Bosch https://t.co/9cRZyorlX9"
836,mclaughlinguil3,1,0,0,0,UB40 - Red Red Wine (Official Video) https://t.co/uJmICfwlD4 via @YouTube
837,Earldacoug,1,0,0,0,"@johnrich My red wine 🍷 and steak 🥩 are ready for Tuesday. 
🍷🥩= Red Wave !!"
838,booze_chimp,1,0,0,0,"Barrel Monkey McLaren Vale Shiraz 750ml Red Wine

🛒 &gt;&gt;&gt; https://t.co/Qdg99121Ry

Ever fancied working in wine? First step, become a cellarhand! During vintage, wineries need all the help they can get, and getting a job as a cell...

#AD #wine #redwine #whitewine #whisky https://t.co/6bsvebwUPG"
839,Kay_2405,1,0,0,0,"With ingredients like extra virgin olive oil, red wine vinegar, balsamic  vinegar, chicken legs... not sure he's calculated this correctly. 🤔 

Also, sponsored by Waitrose. Lol, the hypocrisy. https://t.co/2lOuK6l2Ax"
840,TWCPstl,0,0,0,0,In stock now @WineEnthusiast  #1 Best Buy Wine of 2022!!    read more - https://t.co/NhKsXxilnr https://t.co/TdMMQfnfjT
841,AnMurchu,1,0,0,0,"@erzsebet_gajdos @Nazz71542600 @PM_ViktorOrban You manufactured obsolete electric trams and sold them to Cuba, Laos, Vietnam and a couple of other desperately backward countries in the South. Apart from salami, excellent red wine Egri Bikavet and the best bubbly Tokay in the world I can't think of anything else you claim!"
842,quintadecurvos,0,0,0,0,"The perfect holiday comes down to the right program. Relax in the comfort of your home accompanied by a fascinating wine. Prova Cega Reserva Red contains the right aroma to close the day on a high note
.
.
#quintadecurvos #esposende #braga #relaxtime #douro #tinto #feriado https://t.co/TMFvwkFmVb"
843,Winehouseportu1,1,0,0,0,"Poças Fora da Serie Novus red wine is made from grapes sourced from Cima Corgo, that stands out for its aroma and concentration, showing all the quality and elegance of a traditional old vinehttps://winehouseportugal.com/douro-wines/9170-pocas-fora-da-serie-novus-2020-red-wine-56 https://t.co/DYGrfhSIia"
844,m3rcibeaucoup,1,0,0,0,abbacchio and bruno got wasted on 5 bottles of cheap red wine and fucked for 9 rounds on new years eve of 2000
845,_lamy613,1,1,0,0,"We had red wine time, now it’s white wine time

#PermissiontoDance   gets my vote for #TheConcertTour at the #PCAS (13) https://t.co/K9MR9PpEG5"
846,wordicator,0,0,0,0,@babybadwolf Red Pain Blood Wine.
847,Duncanhall46,0,1,0,0,"@wild_julian Magic Julian on Tuesday Again! 2 out of 3 so far 1 to go! £1.40 patent cashed out for over £23. But still have my 10p E/W Treble going &amp; if that comes in a further £23. So when the next time I see my Sister do you prefer Red or White wine, early Christmas gesture from myself."
848,HowiePressman1,1,0,0,0,"Tune Tangle @BBCSheffield Answer:
C Can't Stop The Feeling Justin Timberlake
A Abracadabra Steve Miller Band
M Missing You John Waite
E Every 1's A Winner Hot Chocolate
R Red Red Wine UB40
A As George Michael/ Mary J Blige"
849,colonelkurtz99,1,0,0,0,"@JoeFallon @ThatUmbrella Really?

--Both were/are alcoholics esp. red wine for amber
--Both mutilated bodies--Amber used vodka bottle &amp; Dahmer a drill (hence the vodka and drill in my pic)
--Dahmer spiked drinks of victims, and Amber was accused of same by a model in Houseinhabit post/pics (unverified)"
850,chanelhardypub_,1,0,0,0,"I just paid my stupid ass rent today, it's officially the holiday season, and we're still short staffed at work. I know I stopped drinking alcohol in May but I think it's appropriate to bring out the Baileys and red wine until at least January."
851,sophiearumble,0,0,0,0,Can I get anyone else a sizeable glass of red wine?
852,crabsgonewild,1,0,0,0,I’m gonna watch this movie and drink 2 bottles of $11 red wine blend and pay $50 for someone to bring me cold chicken fettuccine Alfredo and I’m gonna eat it and cry. Once this is complete I will be emotionally stable for one more year https://t.co/SOeeGPsyGv
853,UryNowPlaying,1,0,0,0,🎵🎵 NOW PLAYING: Red Red Wine - UB40 🎵🎵
854,mynnoj,0,0,0,0,@brokenbottleboy He's got the red cheeks of a retired colonel who puts away a bottle of wine each day
855,eagles20yo,1,0,0,0,"@Daniel75848403 Depends on my mood.

One is steak &amp; red wine, the other is crab legs &amp; ice cold beer.

Both A+"
856,XxWadeyBabyxX,1,0,0,0,"Her heart beats red wine 
 My toxic valentine"
857,AgathaSunny2,0,0,0,0,@ShepGeo Do you like and drink red wine?
858,bitchystichy,0,0,0,0,@summermoveson @BlokeOnWheels I can't drink in red wine!
859,zino60984511,0,0,0,0,@Baby___Luna red swiss wine
860,anthonyshock,0,0,0,0,Stick. To. Your. Ribs. Delicious. Red Wine-Braised Short Ribs. https://t.co/Lx8ZrAv3fJ
861,anthonyshock,1,0,0,0,@RiddleMeThis140 I used 400ml red wine and 500ml beef stock. You could go for more wine but you’d have to add a bit of sugar to balance it a bit.
862,Laz38724426,1,0,0,0,@chazzy_m16 Its got to be red wine and dark chocolate 😂😂
863,geminiapoIogist,0,0,0,0,wine red is such a pretty color
864,sp4ce_trash,1,0,0,0,"red wine, black leather coat, combat boots, bold red lipstick &amp; black eyeliner"
865,treasureshop4u,1,0,0,0,Check out Lori Siebert For Silvestri Red Wine And Cheese Fused Glass Trinket Dish Bowl https://t.co/mYBmHIXOEC #eBay via @eBay
866,MiamiComedycom,1,0,0,0,Red wine gets me thorny #miamicomedy #Halloween2022 #flirting #comedian https://t.co/6TXDyLDfRP
867,RubenetteB,1,0,0,0,@aclegg68 Can't beat a real fire and red wine x
868,summermoveson,1,0,0,0,@bitchystichy @BlokeOnWheels Try Red Wine and Coke 50/50 lots of ice. It's a wonderful Basque country drink/cocktail called Kalimotxo! It may change your mind?! 😅😊
869,wlkon,1,0,0,0,"@KuroshiMothy Just painted my nails to the red wine colour to start a riot, i need halloween here &gt;:0"
870,_therealsteph,1,0,0,0,"Me 🤝 Red wine
😌"
871,rating_bet,1,0,0,0,"Guardiola will not go to the 2022 World Cup: “At home, with red wine is much better”😄

#Guardiola #WorldCup2022  #WorldCup https://t.co/gkemwiK5SL"
872,MoldovanWine,1,0,0,0,"New November chapter this Autumn😎The season of warm ‘Placinta’ with a glass of red wine is in full swing. Typical Moldovan Style😀
Rara Neagra ~ Malbec ~ Syrah blend from Chateau Vartely Winery with ‘Placinta’ such a harmony! Tastes entity🤩
https://t.co/G6RkKBTPbq·
#wine #wines https://t.co/hVunRG2iK3"
873,SawBasketball,1,0,0,0,Going to guess that the Nets Red Wine Lunch in LA did not go as smooth as they claimed it to have went
874,GoodGuyGabi,1,0,0,0,"""you were looking a little down so I made you this""
*Hands you a glass of red wine with 3 scoops of gamers sups in it*"
875,WineReviewOnlin,0,0,0,0,"https://t.co/5XexPklKC7 Featured #Wine Review:
@DutcherCrossing 2017 Winemakers' Cellar “Kupferschmid Red”, Dry Creek Valley, California 
@RichCookOnWine 94 Points
""...black and red berry fruit complemented by notes of tar, brown spice and a dash of orange zest..."" https://t.co/PoDmVsnheW"
876,gxmezcinema,0,0,0,0,Is it normal to her really hot and red from wine?
877,8_rezin,1,0,0,0,"22 hours of labor....
Red Wine Barrel Cross https://t.co/1KmcRB2Z3w"
878,Doohickiesnsuch,0,0,0,0,Wine Tags or Door decor https://t.co/kO75pyL1gQ
879,BewareOfErin,1,0,0,0,"Me and the boyfriend are having a date night in making pasta and drinking red wine, couldn’t imagine anything better 🥰"
880,SelectHill,0,0,0,0,Witching Hour Spicy Red Blend Wine Review. https://t.co/vlndyjtfQX
881,SelectHill,0,0,0,0,7 Moons Red Blend Wine Review. https://t.co/Weu6Fbzf9B
882,AnaMMartinezEs1,0,0,0,0,Fabulous like always! That’s my favorite shade of red for fall &amp; holidays… wine reds @versace @donatella_versace #bobhairstyles #redlipstick💄 https://t.co/2KMnd42JEw
883,Backpainandwine,1,0,0,0,"If you are openly gross about immigrants, I will block you, while I sip my glass of red wine, because I have zero time for that negativity in my life."
884,tinybeargang,1,0,0,0,red wine lovers be like yeah i enjoy this headache juice pour me another glass
885,azinethtria,1,0,0,0,red wine + Shakey's pizza with ohayo✨
886,soporofic2341,1,0,0,0,"@bgilman66 @therecount @PressSec45 Guzzling red wine is a sign that the person is not coping well with stress. If you don't even know how to cope well, that person should not even bother talking about how others cope with their stress."
887,pravinkumar_93,1,0,0,0,So! Finally tasted red wine 🍷 https://t.co/i8oqnQLIZ6
888,redlinebeerand1,0,0,0,0,Just added White Chocolate Moo-Hoo (2022) by #TerrapinBeerCo to our menu https://t.co/uph33Pw2eG
889,BlckPorcelain,0,1,0,0,Chickpea curry and sorghum for dinner. Should I have red or white wine with it? Serious answers only 😒
890,bgilman66,1,0,0,0,"@therecount Ignoring the dangers of stress and anxiety is what leads to alcoholics and other forms of self medication.
But @PressSec45 guzzling red wine is seen as acceptable ."
891,addtocart,0,0,0,0,"Dining Chairs with Armrests 6 pcs Wine Red Fabric | Wine

https://t.co/d2PMJ6oVfj

#Wine #AlcoholicBeverages #Beverages #FoodBeveragesTobacco #AddtoCart #shop #ecommerce #trending #shopify #marketplace #r..."
892,Denitalloyd3,1,0,0,0,Wine 🍷 red wine really good for ya blood
893,15stps,1,0,0,0,"Red wine and sleeping pills
Help me get back to your arms
Cheap sex and sad films
Help me get where I belong"
894,redlinebeerand1,0,0,0,0,Just added Hershey’s Chocolate Porter by @YuenglingBeer to our menu https://t.co/eOfGDT1ZcQ
895,OrangutanTOP,0,0,0,0,"Join us for Wine &amp; Dine for #Orangutans on board Vessel11 #TheBow, a stunning red lightship in the centre of #Rotterdam. Enjoy wine, a seven-course walking dinner, and more! Early Bird tickets: €50 (until 16 Nov)

Tickets: https://t.co/96RAJ7hoJc

#TheOrangutanProject #TOP https://t.co/R5G6drJ7dC"
896,ehornz,1,0,0,0,If I saw some of you out in your clever little meme costumes I would dump red wine on you
897,neecye,1,0,0,0,"I remember hearing something along the lines of, if you don't like coffee or red wine, you probably won't like dark chocolate. So, that chocolate is probably going to the parents. https://t.co/aVqmq3Rc08"
898,Drvukovic86,0,0,0,0,@WineloverSFCA @Dave_420_Ful @Liz_Wheeler If he were from a red state maybe... This is a product if Berkley where the drugs flow like wine.
899,circecoeurx,1,0,0,0,"Since then, red and white roses together are what catch my heart... plus red wine, perfect combination! https://t.co/6WwvMyZ8Z0"
900,MindOfTheLeo,0,0,0,0,"Resident: Hey Brandon do you like red or white wine? 

Me: Baby I don’t discriminate! It all gets the job done😂 https://t.co/3fDNx5sjIx"
901,OMissPearl,0,0,0,0,@SockDreams The teal is neat! I should check your website to see if you also have a wine red/marsala type version.
902,noxwin12,0,0,0,0,"""Home with a red wine""🍷

Pep Guardiola's plans for the World Cup.😅

#MCFC #PL #ManCity #FIFAWorldCup
https://t.co/cz0alM2Bar"
903,29arkives,1,0,0,0,while red wine is said to be good for the heart i absolutely do not recommend the taste because what kind of taste is that. i can't even explain it but it's far from good
904,LaDiosa_xx,1,0,0,0,I think I’m done w hard liquor I’m officially sticking to my red wine.
905,RayoNoyola,1,0,0,0,Red red wine 🎶 https://t.co/q2OvYF2JfN
906,Zani_M,1,0,0,0,My red wine cravings &amp; consumption has begun....periods are around the corner 😪 https://t.co/0t1ArOR7Zg
907,hjk_daily,1,0,0,0,"What is Harry Jasper Kennedy doing?

Harry is sipping a glass of red wine."
908,abigailjusticee,1,0,0,0,"someone just poured water in their red wine, so i stand corrected"
909,FrancisHarrod1,1,0,0,0,"Anyway, I stopped off at the local off-licence to buy a bottle of red wine to console myself."
910,pouchedrat,0,0,0,0,@behindyourback We used to have a neighbor who would give out plastic cups of wine to all the trick or treaters' parents if they wanted one.  He'd ask if we wanted red or white.  I miss him... The few times we interacted were always positive.
911,anthonyshock,0,0,0,0,"@GrahamGeog Use both, bacon ribs would be AMAZING in red wine! Maybe some whole shallots in there too."
912,FreshPrince94_,1,0,0,0,I really like dry red wine now and I be wanting steak and shit. 30 is on my heels.
913,alexgroundwater,1,0,0,0,"@orwell2022 @nickdalton1972 It was a f***ing nightmare! Once the 3 datasets were linked, the lack of consistency in field usage, over that number of records, was 2 bottles of red wine infuriating ie. I needed 2 bottles not to throw the laptop away. Like you, I'd spent some time fixing company data sources."
914,Ninigi_2407,1,0,0,0,@TypeONegative88 @dorothee_dcq The red wine is Dorothée and the Martini is me. All that's missing is you with a pina colada!  😂 😂
915,SunriseFlowerly,2,0,0,0,"So Bible is the one who buys a bottle of red wine for his boyfriend, because he knows that Biu likes to drink a glass of red wine when he socializes 🖤💙

#ไบเบิ้ลบิว #Biblebuild
#BibleWichapas #BuildJakapan https://t.co/GDdz0XYJ4n"
916,lardybasto,1,0,0,0,I'm pleased to see so many new followers after one tweet went  relatively silly. I will wish them well when they leave after my usual red wine Strictly Saturday exploits.
917,MarcosRussellA1,1,0,0,0,"@sciam Stew in its own blood and red wine. It's so delicious!
Unfortunately Lake Michigan's lampreys are not good to eat https://t.co/3wM8HSsl0T"
918,goodlife,1,0,0,0,"I mean, avocados and red wine definitely help. https://t.co/i6bNaZpFtD"
919,JoelDRichardson,0,0,0,0,My Halloween night: my wife and watched an episode of #Wrexham and #stanleytucci Finding Italy with pizza and a good red wine… #teendadnextchapter
920,cgritmon,1,0,0,0,"@ThatDaveBednar During the parade, it was cranberry juice, but last night it was a lot of actual red wine while hanging out on my friend's driveway all evening (her street closes for trick or treaters, so it's always a good party)...until I changed to beer (still in the wine glass). 🍷"
921,AriShaun2,0,0,1,0,"Ivation 18 Bottle #Compressor Wine Cooler #Refrigerator w/Lock | Large Freestanding Wine Cellar For Red, White, Champagne or Sparkling Wine | 41f-64f Digital Temperature Control #Fridge Stainless Steel https://t.co/4vu8Z89DOs https://t.co/PJOnH5djrZ"
922,1genderx,1,0,0,0,red wine
923,AlegnaLavieenR1,1,0,0,0,"@AlexaGNovak1 @danaanglia666 @GlamourMagUK You left out the driveway lined with empty bottles &amp; AH posing proudly with a mega pint of red wine in raised hand. And her dressing room with all the bottles in front of the mirror. And… and. She can do what she wants, just don’t lie about it &amp; project your issues onto JD. https://t.co/1ZkDH1DcqS"
924,FKDFlashSales,1,0,0,0,"Red Wine Decanter with Aerator for $27.46, over 50% off!        
 
https://t.co/tyzo1bJy9E https://t.co/7UKbYfcYZs"
925,chadseattle,1,0,0,0,@silentkil_er Wine. Red wine. Port.
926,JansViews,0,0,0,0,"https://t.co/RlajXbaHM7
Say you like wine, without saying you like wine!
#art #artontwitter #artist #shopifystore #shopify"
927,NoWBrian,1,0,0,0,"kek red wine xD
https://t.co/0WyzvCkNFy"
928,AlisaGaston,1,0,0,0,"@jodyjsperling I love beer, but when it comes to reading, I like red wine and chocolate. But not too much wine because then I won't remember what I just read. 😁"
929,mmmcmahon,1,0,0,0,@littlewood_mark 4 - Have plenty of red wine at home
930,canslp_,2,0,0,0,i'm 15 minutes into the third consecutive ted talk and i was about to make a joke about how this is exactly like those popsci articles about how actually red wine can be good for you in moderation and then the speaker -compared video games to red wine in the presentation-
931,aclhandweaver,0,0,0,0,"Rustic Woven Altar Cloth Table Mat, Square Burgundy Wine Cranberry Red Brown Hygge Primitive Winter Solstice Fire Element Feng Shui Decor https://t.co/v43dgfo27J"
932,dekorracje,1,0,0,0,"Red Wine Velvet, Creme, Gold Metallic, Suitable for Curtains, Drapes, Bedspreads, Pillows High Quality width 112""/ 280cm, Fabric by the yard
  autor DomoweDekorracje https://t.co/2G59GoZqzY via @Etsy"
933,RichardBridle,1,0,0,0,"@jodyjsperling Yes, red wine."
934,Carlabela1,1,0,0,0,"I don’t drink but for the first time, I would relish a glass of good red wine. 😂 https://t.co/x4UGA2IIBD"
935,Dina_aus_D,0,0,0,0,"@MorningStarLucl *She startled a bit as he opened the door. Wearing a warm, high-necked dress in wine red/black checkered, and naturally her black face mask, Honey hopes to be suitably dressed*

Yes, I am Sir."
936,Kukirai2,1,0,0,0,"Any recommendations pa sweet, red wine in zimbabwe I've tried pearly bay haibo not my liking i need something sweet"
937,Koneko_Chikara,1,0,0,0,times like these I need a nice glass of red wine... and loud piano music...preferably Chopin's nocturnes!
938,PereHair892,1,0,0,0,"Red red wine, don't let me be alone🎶"
939,WhiskyExchange,2,0,0,0,"Ledaig 2012 Bordeaux Red Wine Cask - New In #Whisky &gt; https://t.co/2ts0KGG95S

Just arrived from the Isle of Mull, this is a 2012 vintage release of #Ledaig that has been aged exclusively in Bordeaux red wine casks and then bottled at cask strength. https://t.co/snzKXyHuPF"
940,zhenghehehehe,0,0,0,0,@Jaime__67 You jump from beer to wine? Fairplay. I can only stick to one or the other. Mind you I'll only drink red and quite particular too. 🤣🤣🤣
941,oddbins,1,0,0,0,"This crimson red wine has complex aromas of red fruits with hints of vanilla and mocha. The fruits burst through on the palate, accompanied by velvety tannins and a rounded finish. Some may go as far to say it's heavenly...

Shop now: https://t.co/3BHqFSivU9

#wine #Bordeaux https://t.co/4CH5uOUnjA"
942,carleyjoy,1,0,0,0,@AdeleAccess Let the red wine flow
943,lynd2356,1,0,0,0,@LeciaMichelle11 That’s what I had for dinner last night! Except- instead of coffe I had red wine. It’s great w/chocolate 😁😂
944,Winehouseportu1,1,0,0,0,"Howard's Folly WineMaker's Choice Red Wine has a firm, well structured palate with a vibrant fruit and good finishing acidity, complex aromas of dark berries and plum fruits. Folly WineMaker's Choice 2013 Red Wine#winehouseportugal #winelovers #winesportug https://t.co/coTfKeDvkv https://t.co/p7g52fsagL"
945,harryengland24,1,0,0,0,@mrbradleygt Oh that looks dreadful you poor soul. Really hoping things pick up for you and you find a nice red wine this evening 🍷
946,hellebore001,1,0,0,0,"black lipstick stains her glass of red wine. i am your servant, may i light your cigarette?"
947,JaxLahoud,0,0,0,0,Reyneke Reserve Red 2019 reviewed and rated https://t.co/0MFdgBVfKc via @Winemag
948,WPenarth,1,1,0,0,"Organic Ingredients this week: 🍳

And our whole-food organic product of the week (as we are also celebrating vinegar day today!):

🧅 @Aspall vinegar range - white wine vinegar, red wine vinegar, raw cider vinegar, apple cider vinegar and balsamic vinegar.

#organic https://t.co/JVlrlWqa8v"
949,elle_daddie,1,0,0,0,"@rotimismith1st Moderation is key. Pls Drink away! Btw, a glass of red wine a day, keeps the doctors away. 💯"
950,Betsy04553653,1,0,0,0,"@joncoopertweets Mustard, of course, and a fine red wine."
951,Azanian_Juan,1,0,0,0,"@Trixx_Ray Depending on the style of the pants and how vibrant the red is, you can wear nude, white, black or a pastel colour in the palette of rose or red wine."
952,HomemadeWineDIY,0,0,0,0,"Roses are red, so is my wine. Refill my glass and I'll be just fine."
953,artisanswiss,1,0,0,0,I propose to Wine Twitter members of good standing to replace the blue check with a glass of red wine. Simply send me your request for verification. If accepted it will cost you only $5 a month and you will enjoy a much more relevant signifier of your standing in our elite club.
954,ACameronPolicy,1,0,0,0,"@powellds I shall watch the replies to this with interest. It's red wine, ten Marlboro and a bit of a cry along with jazz FM for me.."
955,FoodalBlog,1,0,0,0,Try this Black Rice &amp; Pea Salad with Red Wine Vinaigrette! #vegan #vegetarian #healthyfood https://t.co/F5kaNAduyt https://t.co/xal7SB2BJN
956,jofobot,1,0,0,0,"I remember, red wine and throwing up
In the back of someone's garden
With fairy lights all hanging from the door into the kitchen
Where a row of shots was waiting for the clock"
957,Wineeducation,0,0,0,0,Inside the Iconic Red Blends of Bolgheri | Wine Enthusiast Magazine https://t.co/ZCcQ43ywPR
958,Steggr,1,1,0,0,"Hi, I like English cookery, English beer, French red wine, Spanish white wine, Indian tea, strong tobacco, coal fire, candle light and comfortable chairs. 
I dislike big towns, noise, the motorcar, the radio, tin food, central heating and modern furniture."
959,shalsabils,1,0,0,0,"A new study says red wine is good for the heart, and after a few glasses I love everybody."
960,DFrontlineRadio,1,0,0,0,"UB40 - Red, Red Wine"
961,WoodyWindham,1,0,0,0,"Now Playing on iWoody Radio:

UB40 - Red Red Wine

https://t.co/xQCwDKsHk1"
962,2LEEISA,1,0,0,0,@iamttath it truly was our red wine
963,WitchdoctorBrew,1,0,0,0,"There's something about the pairing of a citrusy IPA and Lobster that is just... well, perfect!  This week, we pair Juju Juice Hazy IPA with @thelabatkraftwich 's Lobster Grilled Cheese with a sweet red wine reduction!!!

🍺🦞🧀🥪🍺🦞🧀🥪🍺🦞🧀🥪 https://t.co/YBKhze9zFs"
964,TraceyM62589386,1,0,0,0,"@Skentelbery @Skenterly I have my dad's ashes and it really helps , I could never not have had him in the house again   dad has red wine though 🙂 sending love ❤️"
965,LNita99,1,0,0,0,I still have yet to run into some goodt red wine 🧐🍷
966,aqnguyen,1,0,0,0,Stew season arrived. Add this to your rotation?! &gt;&gt;  Vietnamese Beef Stew in Red Wine Sauce (Bo Sot Vang) https://t.co/vsXeZtIoWT https://t.co/XQ0rugdf3j
967,Angelicupcakes,1,0,0,0,I almost died but I'm okay now I may or may not be allergic to red wine bc I had a massive chest pain and my chest still hurts now also I was at the cemetery so I was thinking maybe this is the end for me lmao https://t.co/5BbCm6jkEW
968,tayejanae,0,0,0,0,@ariannatheruler wine red
969,CafeVinoChoco,1,0,0,0,"Great Holiday Wine Recipe 

Try with your favorite red wine.

#winerecipes #wine #wein #vino #vin #holidays2022 #thanksgiving #chicago @ Chicago Downtown https://t.co/AbIfzQwl2f"
970,Ken_Chuk,1,0,0,0,"I take having fun or being happy pretty seriously. I could be having the most terrible day and if going to a rave will make me feel better, I will do just that. Being happy could mean having friends over or just listening to music in my house while sipping red wine. Ama be happy. https://t.co/vi12JZpoN7"
971,MagnoliasMill,0,0,0,0,"Celebrate Día de Los Muertos with the Frida Kahlo red blend. Featuring notes of raspberry and blackberry with a hint of baking spices and toasted tobacco, this wine captures the passion, intensity, and skill that made the artist an icon. 💀🍷🌼"
972,simonfunnything,1,0,0,0,@yedvo @TitterTakeover The guy responsible for free coffee and red wine
973,drinks_red_wine,0,0,0,0,@NestWales @WelshTreasury Turn the lights off in schools and public buildings after work. It's appalling the way you do t look after our money
974,jahcalyn,1,0,0,0,Red wine and a bagel for breakfast who tf do I think I am😂
975,dandawineman,0,0,0,0,"Judging ""current vintage"" red wines at the Adelaide Amateur Wine Maker's Club-blown away by the quality!! Every entry scored at least 15.5 points with the Top Wine - a Shiraz scoring 18.5 (Gold Medal). A sensational #Malbec-good as a $30 commercial one. Superb #Montepulciano too"
976,Missdemeanour12,1,0,0,0,"I have a coffee cup full of red wine, the cinema is cosy and there’s 3 other people. #BansheesMovie https://t.co/VTmsjFYCO8"
977,DjToneBlack1,1,0,0,0,Rum &amp; a little red wine 😎
978,islemonadejuice,1,0,0,0,when i’m listening to traumazine at work and red wine starts playing 😳 these headphones better do their job right!!
979,TuftsUniversity,1,0,0,0,"In a lab study, Tufts researchers find green tea compounds and resveratrol from red wine and some berries reduce Alzheimer’s plaques with no side effects. 

https://t.co/aE0qesCDyN"
980,Slug_23,1,0,0,0,@RBCUB40 theres a new version on red red wine on the new album???
981,Sar1Zen,1,0,0,0,A glass of red wine nourishes the heart https://t.co/mZNlkiO0PS
982,bisexuaIsugar,1,0,0,0,I would give anything to drink red wine with bts https://t.co/jCjB2EH9mk
983,Texas_FlashKDP,0,0,0,0,@TeamPelosi @sfpelosi We all know it was your husbands gay lover that did this. Red wave coming skelator keep the wine and tissues handy snowflake the crying begins in a week.
984,itsmelodyr,1,0,0,0,"It sad wilhelm is minor, all he really needs is a glass of red wine and a pint of ice cream #YoungRoyals2"
985,Doozy_45,1,0,0,0,"🚨 Pep Guardiola: ""The best way to enjoy the (World Cup) matches is at home with red wine. We will have one/two weeks off and then we will work here, maybe go to Abu Dhabi, maybe organise a friendly game."" 

@ManCity 

#MCFC #PL"
986,thoughtsofshah,1,0,0,0,"“some people say, Shah Rukh, you work so hard. Why don't you sit back with a glass of red wine or go out on the terrace for a smoke?' But that's not me” -shah rukh khan  #HappyBirthdaySRK https://t.co/MWT7PDjXas"
987,ElToroSouthsea,0,0,0,0,"Spend the stormy autumn evenings enjoying tender Argentinian steak with a glass of robust red wine! 🥩🍷

Book now 02392343335 📞

 #eltoro #steak #Steakhouse #argentiniansteak #fillet #rump #sirloin #ribeye #portsmouth #southsea #dinner #datenight #redwine #treatyourself https://t.co/mZ52l38XVn"
988,VeskarTiger,0,0,0,0,@RedLaurent Thanks Red! I'll have to open a bottle of wine to celebrate. :3
989,vestoxx,0,0,0,0,"WINE RED 
🍷🍷🍷🍷 https://t.co/YjP8uEggSk https://t.co/5z6FCCKuNN"
990,metamodernities,1,0,0,0,"Cultured man, Venetian suntan, Red wine and club bands, Viagra pills on the nightstand"
991,AlexaGNovak1,1,0,0,0,"@An_elf_pirate She's enough money to buy herself a few bottles of red wine, so it's enough for her to feel happiness for at least a few hours during which is drinking those bottles. But AH can't buy herself the inner peace, cuz she's forced to run to another country each few weeks👇"
992,malarkey61,1,0,0,0,"@CDeplorable Pheasant...good. Quail...better!
My mom had a recipe for quail with a red wine sauce served over wild rice that was to die for. I wish I could find her recipe."
993,Emily_E_Martin,1,0,0,0,"Fall is finally here, which means it's officially Red Wine season!🍷

We love Bennett Lane Winery, their wine is absolutely delicious and it's family-owned which we adore! We have partnered with them to curate a Blogger Wine Campaign sharing  their wonderful creations with a wi https://t.co/CS08QZB4QW"
994,ManCityMEN,1,0,0,0,"""Home with a red wine is the best way to watch the games"" 🍷

Pep Guardiola speaks on his World Cup plans ⬇️ https://t.co/fGFN0jUZHY"
995,a_crackhead_,1,0,0,0,Red wine and now my lips have opened.
996,mohale_motaung,1,0,0,0,Am I the only one who enjoys cold red wine ? 😩
997,boluwatifemii__,0,0,0,0,"Midi glossy bags
11,500
Lagos
Black,red, wine
@UnclebeeOla @_DammyB_ https://t.co/dKREhZaePu"
998,architamittra,1,0,0,0,"too many spooky shows to watch, too little red wine left in the mini-fridge :("
999,Geemc90,1,0,0,0,@joem4d1n3 @weeramborossa @CelticFC Hope you have the best time out of everyone our Joe. Mr Red red wine better have the notes out treating the bhoys 👀
